id.site,name.plant.agg,cover.mean.agg,site.type,rest.meth
S_MAS,Lathyrus pratensis,0.625,restored,cus
S_MAS,Lotus pedunculatus,0.5,restored,cus
S_MAS,Lychnis flos-cuculi,0.125,restored,cus
S_MAS,Phalaris arundinacea,0.5,restored,cus
S_MAS,Pimpinella major,0.5,restored,cus
S_MAS,Plantago lanceolata,6.5,restored,cus
S_MAS,Poa pratensis agg.,6,restored,cus
S_MAS,Poa trivialis s. l.,0.75,restored,cus
S_MAS,Prunella vulgaris,2,restored,cus
S_MAS,Ranunculus acris agg.,0.575,restored,cus
S_MAS,Ranunculus repens,0.65,restored,cus
S_MAS,Rhinanthus minor,0.025,restored,cus
S_MAS,Rumex acetosa,1.625,restored,cus
S_MAS,Sanguisorba officinalis,0.175,restored,cus
S_MAS,Scirpus sylvaticus,0.525,restored,cus
S_MAS,Trifolium dubium agg.,0.025,restored,cus
S_MAS,Trifolium pratense,0.025,restored,cus
S_MAS,Trisetum flavescens,1.025,restored,cus
S_MAS,Vicia cracca agg.,0.025,restored,cus
S_MBM,Achillea millefolium agg.,0.125,restored,dih
S_MBM,Agrostis stolonifera agg.,0.5,restored,dih
S_MBM,Allium carinatum,0.025,restored,dih
S_MBM,Anthyllis vulneraria s. l.,0.25,restored,dih
S_MBM,Artemisia vulgaris agg.,0.5,restored,dih
S_MBM,Brachypodium pinnatum agg.,14.875,restored,dih
S_MBM,Briza media,3.025,restored,dih
S_MBM,Bromus erectus,1.125,restored,dih
S_MBM,Buphthalmum salicifolium,2.5,restored,dih
S_MBM,Calamagrostis epigejos,2.5,restored,dih
S_MBM,Carex acutiformis,9.875,restored,dih
S_MBM,Carex tomentosa,3.5,restored,dih
S_MBM,Centaurea jacea agg.,0.625,restored,dih
S_MBM,Cirsium arvense,0.025,restored,dih
S_MBM,Cirsium vulgare,0.125,restored,dih
S_MBM,Colchicum autumnale,0.025,restored,dih
S_MBM,Dactylis glomerata agg.,0.025,restored,dih
S_MBM,Dianthus carthusianorum agg.,1,restored,dih
S_MBM,Elymus repens s. str.,0.125,restored,dih
S_MBM,Festuca ovina agg.,1.125,restored,dih
S_MBM,Festuca rubra agg.,0.025,restored,dih
S_MBM,Galium mollugo agg.,0.55,restored,dih
S_MBM,Galium verum agg.,3.15,restored,dih
S_MBM,Hieracium subg. Pilosella,0.5,restored,dih
S_MBM,Hypericum perforatum,0.125,restored,dih
S_MBM,Inula salicina,2.525,restored,dih
S_MBM,Knautia arvensis agg.,0.15,restored,dih
S_MBM,Koeleria pyramidata agg.,6,restored,dih
S_MBM,Leontodon hispidus,0.125,restored,dih
S_MBM,Leucanthemum vulgare agg.,0.025,restored,dih
S_MBM,Linum catharticum,0.05,restored,dih
S_MBM,Lithospermum officinale,0.5,restored,dih
S_MBM,Lotus corniculatus agg.,2.55,restored,dih
S_MBM,Medicago sativa agg.,0.625,restored,dih
S_MBM,Molinia caerulea agg.,25,restored,dih
S_MBM,Origanum vulgare,3.5,restored,dih
S_MBM,Peucedanum palustre,0.025,restored,dih
S_MBM,Phleum phleoides,1.5,restored,dih
S_MBM,Phleum pratense agg.,0.025,restored,dih
S_MBM,Plantago lanceolata,0.05,restored,dih
S_MBM,Plantago media,0.625,restored,dih
S_MBM,Poa pratensis agg.,1.5,restored,dih
S_MBM,Potentilla recta,0.025,restored,dih
S_MBM,Potentilla reptans,0.5,restored,dih
S_MBM,Primula veris,0.5,restored,dih
S_MBM,Prunella vulgaris,0.5,restored,dih
S_MBM,Rhinanthus minor,3.625,restored,dih
S_MBM,Salix aurita,1.5,restored,dih
S_MBM,Salix purpurea,0.025,restored,dih
S_MBM,Salvia pratensis,0.15,restored,dih
S_MBM,Sanguisorba officinalis,3.025,restored,dih
S_MBM,Securigera varia,2,restored,dih
S_MBM,Silene vulgaris,0.125,restored,dih
S_MBM,Symphytum officinale agg.,0.125,restored,dih
S_MBM,Thymus chamaedrys agg.,0.5,restored,dih
S_MBM,Trifolium pratense,0.5,restored,dih
S_MBM,Valeriana officinalis agg.,0.125,restored,dih
S_MBM,Verbascum nigrum,0.5,restored,dih
S_MBM,Vicia cracca agg.,0.275,restored,dih
S_MCH,Acer platanoides,0.025,restored,res
S_MCH,Achillea millefolium agg.,1.025,restored,res
S_MCH,Alopecurus myosuroides,0.025,restored,res
S_MCH,Anthoxanthum odoratum agg.,0.275,restored,res
S_MCH,Arrhenatherum elatius,0.775,restored,res
S_MCH,Betonica officinalis,0.15,restored,res
S_MCH,Bromus erectus,0.025,restored,res
S_MCH,Bromus sterilis,0.025,restored,res
S_MCH,Carum carvi,0.025,restored,res
S_MCH,Centaurea jacea agg.,6,restored,res
S_MCH,Centaurea scabiosa,0.625,restored,res
S_MCH,Convolvulus arvensis,0.5,restored,res
S_MCH,Cornus sanguinea,0.025,restored,res
S_MCH,Crepis biennis,3,restored,res
S_MCH,Cynosurus cristatus,0.5,restored,res
S_MCH,Daucus carota,11.5,restored,res
S_MCH,Dianthus carthusianorum agg.,0.2,restored,res
S_MCH,Elymus repens s. str.,0.025,restored,res
S_MCH,Equisetum arvense,2.625,restored,res
S_MCH,Festuca pratensis s. str.,0.525,restored,res
S_MCH,Festuca rubra agg.,3.5,restored,res
S_MCH,Galium mollugo agg.,1.125,restored,res
S_MCH,Helictotrichon pratense,1.15,restored,res
S_MCH,Hieracium aurantiacum,0.125,restored,res
S_MCH,Hypochaeris radicata,0.125,restored,res
S_MCH,Knautia arvensis agg.,2.525,restored,res
S_MCH,Lathyrus pratensis,3.525,restored,res
S_MCH,Legousia speculum-veneris,0.025,restored,res
S_MCH,Leontodon hispidus,0.2,restored,res
S_MCH,Leucanthemum vulgare agg.,5.125,restored,res
S_MCH,Lotus corniculatus agg.,8,restored,res
S_MCH,Myosotis arvensis,0.025,restored,res
S_MCH,Onobrychis viciifolia agg.,4.125,restored,res
S_MCH,Pimpinella saxifraga agg.,1.05,restored,res
S_MCH,Plantago lanceolata,0.775,restored,res
S_MCH,Poa pratensis agg.,0.625,restored,res
S_MCH,Primula veris,0.275,restored,res
S_MCH,Ranunculus acris agg.,0.025,restored,res
S_MCH,Rhinanthus alectorolophus,12.5,restored,res
S_MCH,Rumex acetosa,0.025,restored,res
S_MCH,Salvia pratensis,2.5,restored,res
S_MCH,Sanguisorba minor s. l.,0.775,restored,res
S_MCH,Scorzoneroides autumnalis,0.025,restored,res
S_MCH,Silene dioica,0.125,restored,res
S_MCH,Silene vulgaris,0.025,restored,res
S_MCH,Taraxacum sect. Ruderalia,3,restored,res
S_MCH,Tragopogon pratensis s. l.,0.65,restored,res
S_MCH,Trifolium pratense,6.5,restored,res
S_MCH,Trisetum flavescens,9.5,restored,res
S_MCH,Veronica chamaedrys agg.,0.05,restored,res
S_MCH,Vicia cracca agg.,0.4,restored,res
S_MCH,Vicia hirsuta,0.025,restored,res
S_MCH,Vicia sativa agg.,0.025,restored,res
S_MCH,Vicia tetrasperma agg.,0.05,restored,res
S_MHH,Achillea millefolium agg.,0.15,positive,NA
S_MHH,Agrimonia eupatoria,1,positive,NA
S_MHH,Agrostis capillaris,0.125,positive,NA
S_MHH,Allium carinatum,0.625,positive,NA
S_MHH,Arrhenatherum elatius,5.125,positive,NA
S_MHH,Brachypodium pinnatum agg.,2,positive,NA
S_MHH,Briza media,2.125,positive,NA
S_MHH,Bromus erectus,37.5,positive,NA
S_MHH,Bromus sterilis,0.025,positive,NA
S_MHH,Campanula rotundifolia agg.,0.15,positive,NA
S_MHH,Carex caryophyllea,0.625,positive,NA
S_MHH,Carex flacca,2.025,positive,NA
S_MHH,Carex hirta,0.025,positive,NA
S_MHH,Carex pallescens,0.175,positive,NA
S_MHH,Carex tomentosa,1,positive,NA
S_MHH,Cerastium fontanum agg.,0.05,positive,NA
S_MHH,Clinopodium vulgare,0.175,positive,NA
S_MHH,Convolvulus arvensis,0.125,positive,NA
S_MHH,Crataegus monogyna,0.025,positive,NA
S_MHH,Cynosurus cristatus,0.5,positive,NA
S_MHH,Dactylis glomerata agg.,0.775,positive,NA
S_MHH,Daucus carota,0.025,positive,NA
S_MHH,Festuca ovina agg.,1.5,positive,NA
S_MHH,Festuca pratensis s. str.,0.5,positive,NA
S_MHH,Filipendula ulmaria,0.125,positive,NA
S_MHH,Fragaria vesca,4.5,positive,NA
S_MHH,Galium mollugo agg.,2.625,positive,NA
S_MHH,Helictotrichon pubescens,1.025,positive,NA
S_MHH,Holcus lanatus,1.025,positive,NA
S_MHH,Knautia arvensis agg.,1.5,positive,NA
S_MHH,Lathyrus pratensis,0.525,positive,NA
S_MHH,Linum catharticum,0.025,positive,NA
S_MHH,Lotus corniculatus agg.,0.1,positive,NA
S_MHH,Luzula campestris agg.,7,positive,NA
S_MHH,Pimpinella saxifraga agg.,0.275,positive,NA
S_MHH,Plantago lanceolata,5.625,positive,NA
S_MHH,Poa pratensis agg.,2.125,positive,NA
S_MHH,Potentilla verna agg.,0.65,positive,NA
S_MHH,Primula veris,0.5,positive,NA
S_MHH,Ranunculus bulbosus,0.775,positive,NA
S_MHH,Rhinanthus minor,8.5,positive,NA
S_MHH,Sanguisorba minor s. l.,1.625,positive,NA
S_MHH,Securigera varia,2.625,positive,NA
S_MHH,Senecio jacobaea,0.125,positive,NA
S_MHH,Stellaria graminea,0.125,positive,NA
S_MHH,Thymus chamaedrys agg.,1.25,positive,NA
S_MHH,Tragopogon pratensis s. l.,0.05,positive,NA
S_MHH,Trifolium campestre,11,positive,NA
S_MHH,Trifolium dubium agg.,0.025,positive,NA
S_MHH,Trifolium repens,0.025,positive,NA
S_MHH,Trisetum flavescens,3,positive,NA
S_MHH,Veronica chamaedrys agg.,2.025,positive,NA
S_MHH,Vicia cracca agg.,0.525,positive,NA
S_MHH,Vicia sativa agg.,0.25,positive,NA
S_MHH,Viola collina,0.25,positive,NA
S_MTK,Achillea millefolium agg.,5.5,positive,NA
S_MTK,Agrostis capillaris,12.375,positive,NA
S_MTK,Alchemilla vulgaris agg.,0.5,positive,NA
S_MTK,Alopecurus pratensis,3.5,positive,NA
S_MTK,Anthoxanthum odoratum agg.,3,positive,NA
S_MTK,Bellis perennis,0.07500000000000001,positive,NA
S_MTK,Cardamine pratensis agg.,0.375,positive,NA
S_MTK,Carum carvi,0.025,positive,NA
S_MTK,Centaurea jacea agg.,15,positive,NA
S_MTK,Cerastium fontanum agg.,0.775,positive,NA
S_MTK,Cynosurus cristatus,8.5,positive,NA
S_MTK,Dactylis glomerata agg.,1.15,positive,NA
S_MTK,Deschampsia cespitosa agg.,0.5,positive,NA
S_MTK,Festuca pratensis s. str.,2.125,positive,NA
S_MTK,Festuca rubra agg.,0.625,positive,NA
S_MTK,Holcus lanatus,5,positive,NA
S_MTK,Leontodon hispidus,0.025,positive,NA
S_MTK,Leucanthemum vulgare agg.,9.5,positive,NA
S_MTK,Lolium perenne,5,positive,NA
S_MTK,Lotus corniculatus agg.,1.025,positive,NA
S_MTK,Lychnis flos-cuculi,0.025,positive,NA
S_MTK,Pimpinella major,1.05,positive,NA
S_MTK,Plantago lanceolata,3,positive,NA
S_MTK,Poa pratensis agg.,5.5,positive,NA
S_MTK,Poa trivialis s. l.,0.125,positive,NA
S_MTK,Prunella vulgaris,0.75,positive,NA
S_MTK,Quercus robur,0.025,positive,NA
S_MTK,Ranunculus acris agg.,7,positive,NA
S_MTK,Ranunculus auricomus agg.,1.525,positive,NA
S_MTK,Ranunculus repens,4,positive,NA
S_MTK,Rhinanthus minor,0.625,positive,NA
S_MTK,Rumex acetosa,1.625,positive,NA
S_MTK,Sanguisorba officinalis,0.5,positive,NA
S_MTK,Trifolium dubium agg.,5.625,positive,NA
S_MTK,Trifolium pratense,5,positive,NA
S_MTK,Trifolium repens,5.5,positive,NA
S_MTK,Trisetum flavescens,4.5,positive,NA
S_NOZ,Achillea millefolium agg.,13.5,restored,res
S_NOZ,Alopecurus pratensis,0.05,restored,res
S_NOZ,Anthoxanthum odoratum agg.,2,restored,res
S_NOZ,Arrhenatherum elatius,1.15,restored,res
S_NOZ,Calystegia sepium agg.,0.025,restored,res
S_NOZ,Campanula patula,0.025,restored,res
S_NOZ,Carum carvi,2.5,restored,res
S_NOZ,Centaurea cyanus,0.025,restored,res
S_NOZ,Centaurea jacea agg.,8.5,restored,res
S_NOZ,Cirsium arvense,0.05,restored,res
S_NOZ,Crepis biennis,0.675,restored,res
S_NOZ,Cynosurus cristatus,2.525,restored,res
S_NOZ,Dactylis glomerata agg.,0.3,restored,res
S_NOZ,Festuca pratensis s. str.,6.5,restored,res
S_NOZ,Festuca rubra agg.,12.5,restored,res
S_NOZ,Galium mollugo agg.,0.15,restored,res
S_NOZ,Galium verum agg.,0.1,restored,res
S_NOZ,Holcus lanatus,0.275,restored,res
S_NOZ,Hypochaeris radicata,1.125,restored,res
S_NOZ,Knautia arvensis agg.,0.75,restored,res
S_NOZ,Leontodon hispidus,0.175,restored,res
S_NOZ,Leucanthemum vulgare agg.,6,restored,res
S_NOZ,Lotus corniculatus agg.,8.5,restored,res
S_NOZ,Lychnis flos-cuculi,2.5,restored,res
S_NOZ,Medicago lupulina,15.4,restored,res
S_NOZ,Onobrychis viciifolia agg.,3,restored,res
S_NOZ,Poa pratensis agg.,0.125,restored,res
S_NOZ,Poa trivialis s. l.,1.15,restored,res
S_NOZ,Ranunculus acris agg.,0.025,restored,res
S_NOZ,Rhinanthus alectorolophus,4.025,restored,res
S_NOZ,Salvia pratensis,8.5,restored,res
S_NOZ,Sanguisorba minor s. l.,0.07500000000000001,restored,res
S_NOZ,Scorzoneroides autumnalis,0.5,restored,res
S_NOZ,Silene dioica,2.5,restored,res
S_NOZ,Silene vulgaris,0.675,restored,res
S_NOZ,Taraxacum sect. Ruderalia,0.05,restored,res
S_NOZ,Trifolium pratense,4.5,restored,res
S_NOZ,Trisetum flavescens,4,restored,res
S_NOZ,Vicia cracca agg.,0.25,restored,res
S_OST,Acer,0.025,restored,dih
S_OST,Achillea millefolium agg.,0.575,restored,dih
S_OST,Agrimonia eupatoria,0.25,restored,dih
S_OST,Ajuga reptans,0.125,restored,dih
S_OST,Alopecurus pratensis,0.025,restored,dih
S_OST,Anthoxanthum odoratum agg.,0.025,restored,dih
S_OST,Arrhenatherum elatius,1.525,restored,dih
S_OST,Bellis perennis,0.025,restored,dih
S_OST,Betonica officinalis,1.625,restored,dih
S_OST,Bromus arvensis,0.525,restored,dih
S_OST,Bromus tectorum,0.025,restored,dih
S_OST,Calamagrostis epigejos,0.125,restored,dih
S_OST,Carex hirta,10.5,restored,dih
S_OST,Centaurium erythraea s. str.,0.025,restored,dih
S_OST,Cerastium fontanum agg.,1.05,restored,dih
S_OST,Colchicum autumnale,0.025,restored,dih
S_OST,Cornus sanguinea,0.07500000000000001,restored,dih
S_OST,Crepis biennis,1.5,restored,dih
S_OST,Cynosurus cristatus,0.125,restored,dih
S_OST,Dactylis glomerata agg.,4,restored,dih
S_OST,Daucus carota,1,restored,dih
S_OST,Deschampsia cespitosa agg.,10.375,restored,dih
S_OST,Dianthus carthusianorum agg.,0.05,restored,dih
S_OST,Echium vulgare,0.025,restored,dih
S_OST,Elymus repens s. str.,0.525,restored,dih
S_OST,Equisetum palustre,7.525,restored,dih
S_OST,Erigeron annuus,0.15,restored,dih
S_OST,Euonymus europaeus,0.05,restored,dih
S_OST,Festuca arundinacea,0.5,restored,dih
S_OST,Festuca ovina agg.,0.625,restored,dih
S_OST,Festuca pratensis s. str.,6,restored,dih
S_OST,Filipendula ulmaria,0.575,restored,dih
S_OST,Galium boreale,0.125,restored,dih
S_OST,Galium mollugo agg.,2,restored,dih
S_OST,Galium verum agg.,3.15,restored,dih
S_OST,Glechoma hederacea,0.5,restored,dih
S_OST,Holcus lanatus,0.15,restored,dih
S_OST,Hypericum perforatum,0.15,restored,dih
S_OST,Iris pseudacorus,0.025,restored,dih
S_OST,Leucanthemum vulgare agg.,0.525,restored,dih
S_OST,Linum catharticum,0.65,restored,dih
S_OST,Lolium hybridum,0.125,restored,dih
S_OST,Lotus corniculatus agg.,4.125,restored,dih
S_OST,Lysimachia vulgaris,0.025,restored,dih
S_OST,Medicago lupulina,1.625,restored,dih
S_OST,Mentha aquatica,0.025,restored,dih
S_OST,Molinia caerulea agg.,5.125,restored,dih
S_OST,Odontites vernus agg.,0.525,restored,dih
S_OST,Orobanche gracilis,0.025,restored,dih
S_OST,Pastinaca sativa,0.525,restored,dih
S_OST,Phleum pratense agg.,0.15,restored,dih
S_OST,Plantago lanceolata,3,restored,dih
S_OST,Poa pratensis agg.,0.625,restored,dih
S_OST,Poa trivialis s. l.,2.525,restored,dih
S_OST,Potentilla anserina,0.5,restored,dih
S_OST,Potentilla verna agg.,10.5,restored,dih
S_OST,Primula veris,0.5,restored,dih
S_OST,Prunella vulgaris,0.525,restored,dih
S_OST,Ranunculus acris agg.,0.55,restored,dih
S_OST,Ranunculus repens,0.025,restored,dih
S_OST,Rhinanthus minor,4.5,restored,dih
S_OST,Rumex acetosa,0.125,restored,dih
S_OST,Rumex crispus,0.125,restored,dih
S_OST,Salix caprea,0.025,restored,dih
S_OST,Sanguisorba officinalis,2,restored,dih
S_OST,Selinum carvifolia,0.5,restored,dih
S_OST,Serratula tinctoria s. l.,1.55,restored,dih
S_OST,Silaum silaus,0.25,restored,dih
S_OST,Solidago canadensis,0.025,restored,dih
S_OST,Taraxacum sect. Ruderalia,0.875,restored,dih
S_OST,Thalictrum flavum,4,restored,dih
S_OST,Trifolium campestre,0.025,restored,dih
S_OST,Trifolium dubium agg.,0.55,restored,dih
S_OST,Trifolium pratense,4.5,restored,dih
S_OST,Trifolium repens,0.125,restored,dih
S_OST,Trisetum flavescens,2.125,restored,dih
S_OST,Veronica arvensis,0.025,restored,dih
S_OST,Veronica chamaedrys agg.,0.525,restored,dih
S_OST,Veronica maritima agg.,1,restored,dih
S_OST,Vicia sativa agg.,0.05,restored,dih
S_OST,Vincetoxicum hirundinaria,0.125,restored,dih
S_OSW,Achillea millefolium agg.,0.625,restored,dih
S_OSW,Agrostis capillaris,20.375,restored,dih
S_OSW,Alopecurus pratensis,0.15,restored,dih
S_OSW,Anthoxanthum odoratum agg.,2.625,restored,dih
S_OSW,Arrhenatherum elatius,0.125,restored,dih
S_OSW,Centaurea jacea agg.,5.525,restored,dih
S_OSW,Cerastium fontanum agg.,0.05,restored,dih
S_OSW,Crepis biennis,0.025,restored,dih
S_OSW,Cynosurus cristatus,7,restored,dih
S_OSW,Dactylis glomerata agg.,0.275,restored,dih
S_OSW,Festuca pratensis s. str.,7,restored,dih
S_OSW,Festuca rubra agg.,9,restored,dih
S_OSW,Galium mollugo agg.,1.625,restored,dih
S_OSW,Holcus lanatus,7,restored,dih
S_OSW,Hypochaeris radicata,0.025,restored,dih
S_OSW,Lolium perenne,2.625,restored,dih
S_OSW,Lotus corniculatus agg.,7,restored,dih
S_OSW,Luzula campestris agg.,0.75,restored,dih
S_OSW,Plantago lanceolata,10,restored,dih
S_OSW,Poa pratensis agg.,2.125,restored,dih
S_OSW,Poa trivialis s. l.,0.525,restored,dih
S_OSW,Prunella vulgaris,0.025,restored,dih
S_OSW,Ranunculus acris agg.,0.5,restored,dih
S_OSW,Ranunculus bulbosus,0.15,restored,dih
S_OSW,Rhinanthus minor,6.125,restored,dih
S_OSW,Rumex obtusifolius,0.025,restored,dih
S_OSW,Stellaria graminea,0.05,restored,dih
S_OSW,Taraxacum sect. Ruderalia,0.175,restored,dih
S_OSW,Trifolium dubium agg.,0.3,restored,dih
S_OSW,Trifolium pratense,6.125,restored,dih
S_OSW,Trifolium repens,3.5,restored,dih
S_OSW,Trisetum flavescens,2,restored,dih
S_OSW,Veronica arvensis,0.025,restored,dih
S_OSW,Veronica chamaedrys agg.,1.25,restored,dih
S_OSW,Vicia hirsuta,2.025,restored,dih
S_OSW,Vicia sativa agg.,0.025,restored,dih
S_OSW,Vicia sepium,0.125,restored,dih
S_OSW,Vicia tetrasperma agg.,1.5,restored,dih
S_PEI,Agrostis capillaris,0.25,restored,dih
S_PEI,Ajuga reptans,0.025,restored,dih
S_PEI,Alopecurus pratensis,17.375,restored,dih
S_PEI,Arrhenatherum elatius,2.025,restored,dih
S_PEI,Bellis perennis,0.75,restored,dih
S_PEI,Bromus hordeaceus agg.,0.025,restored,dih
S_PEI,Cardamine pratensis agg.,0.775,restored,dih
S_PEI,Cerastium fontanum agg.,0.175,restored,dih
S_PEI,Cynosurus cristatus,0.55,restored,dih
S_PEI,Dactylis glomerata agg.,1.025,restored,dih
S_PEI,Festuca pratensis s. str.,1.125,restored,dih
S_PEI,Festuca rubra agg.,8,restored,dih
S_PEI,Galium mollugo agg.,1.65,restored,dih
S_PEI,Glechoma hederacea,0.05,restored,dih
S_PEI,Heracleum sphondylium,0.025,restored,dih
S_PEI,Holcus lanatus,12.5,restored,dih
S_PEI,Hypochaeris radicata,0.625,restored,dih
S_PEI,Lolium hybridum,0.15,restored,dih
S_PEI,Lolium perenne,6,restored,dih
S_PEI,Lysimachia nummularia,0.025,restored,dih
S_PEI,Phleum pratense agg.,0.5,restored,dih
S_PEI,Plantago lanceolata,26.25,restored,dih
S_PEI,Poa trivialis s. l.,3.625,restored,dih
S_PEI,Prunella vulgaris,0.05,restored,dih
S_PEI,Prunus avium,0.025,restored,dih
S_PEI,Ranunculus acris agg.,1.75,restored,dih
S_PEI,Ranunculus repens,6.5,restored,dih
S_PEI,Rumex acetosa,0.025,restored,dih
S_PEI,Rumex obtusifolius,6,restored,dih
S_PEI,Taraxacum sect. Ruderalia,2.525,restored,dih
S_PEI,Trifolium dubium agg.,0.775,restored,dih
S_PEI,Trifolium pratense,0.025,restored,dih
S_PEI,Trisetum flavescens,22.25,restored,dih
S_PEI,Veronica arvensis,0.07500000000000001,restored,dih
S_PEI,Veronica chamaedrys agg.,0.525,restored,dih
S_PEI,Veronica serpyllifolia,0.5,restored,dih
S_PEN,Agrostis stolonifera agg.,1,negative,NA
S_PEN,Ajuga reptans,3.25,negative,NA
S_PEN,Alopecurus pratensis,12.5,negative,NA
S_PEN,Arrhenatherum elatius,2,negative,NA
S_PEN,Bromus hordeaceus agg.,10,negative,NA
S_PEN,Campanula patula,0.05,negative,NA
S_PEN,Carex acutiformis,2.5,negative,NA
S_PEN,Carex hirta,7.5,negative,NA
S_PEN,Cerastium fontanum agg.,4.125,negative,NA
S_PEN,Dactylis glomerata agg.,6.125,negative,NA
S_PEN,Elymus repens s. str.,0.5,negative,NA
S_PEN,Equisetum palustre,0.625,negative,NA
S_PEN,Festuca arundinacea,9.5,negative,NA
S_PEN,Festuca pratensis s. str.,10.875,negative,NA
S_PEN,Galium mollugo agg.,14.875,negative,NA
S_PEN,Glechoma hederacea,0.025,negative,NA
S_PEN,Holcus lanatus,8.5,negative,NA
S_PEN,Juncus effusus,1,negative,NA
S_PEN,Phalaris arundinacea,6,negative,NA
S_PEN,Phleum pratense agg.,0.15,negative,NA
S_PEN,Plantago lanceolata,1.5,negative,NA
S_PEN,Poa pratensis agg.,2.55,negative,NA
S_PEN,Poa trivialis s. l.,6.125,negative,NA
S_PEN,Potentilla anserina,0.025,negative,NA
S_PEN,Ranunculus acris agg.,0.15,negative,NA
S_PEN,Ranunculus repens,1.125,negative,NA
S_PEN,Rumex acetosa,0.025,negative,NA
S_PEN,Scirpus sylvaticus,0.125,negative,NA
S_PEN,Taraxacum sect. Ruderalia,0.625,negative,NA
S_PEN,Trifolium dubium agg.,5.125,negative,NA
S_PEN,Trifolium repens,0.05,negative,NA
S_PEN,Trisetum flavescens,7.5,negative,NA
S_PEN,Veronica arvensis,0.275,negative,NA
S_PEN,Veronica serpyllifolia,0.55,negative,NA
S_PEN,Vicia sativa agg.,0.025,negative,NA
S_POP,Achillea millefolium agg.,2,restored,res
S_POP,Alopecurus pratensis,5,restored,res
S_POP,Anthoxanthum odoratum agg.,4.5,restored,res
S_POP,Arrhenatherum elatius,13.5,restored,res
S_POP,Bromus hordeaceus agg.,0.05,restored,res
S_POP,Cerastium fontanum agg.,0.025,restored,res
S_POP,Crepis biennis,3.025,restored,res
S_POP,Cynosurus cristatus,0.375,restored,res
S_POP,Dactylis glomerata agg.,0.5,restored,res
S_POP,Festuca pratensis s. str.,2.5,restored,res
S_POP,Galium mollugo agg.,0.775,restored,res
S_POP,Holcus lanatus,1,restored,res
S_POP,Knautia arvensis agg.,0.025,restored,res
S_POP,Leontodon hispidus,0.175,restored,res
S_POP,Leucanthemum vulgare agg.,0.65,restored,res
S_POP,Lolium hybridum,7,restored,res
S_POP,Lotus corniculatus agg.,4.525,restored,res
S_POP,Lychnis flos-cuculi,0.65,restored,res
S_POP,Medicago lupulina,1,restored,res
S_POP,Plantago lanceolata,8,restored,res
S_POP,Poa pratensis agg.,8,restored,res
S_POP,Poa trivialis s. l.,19.375,restored,res
S_POP,Prunella vulgaris,4.025,restored,res
S_POP,Ranunculus acris agg.,0.15,restored,res
S_POP,Rhinanthus minor,1,restored,res
S_POP,Rumex acetosa,0.1,restored,res
S_POP,Stellaria graminea,0.125,restored,res
S_POP,Taraxacum sect. Ruderalia,2.5,restored,res
S_POP,Tragopogon pratensis s. l.,0.05,restored,res
S_POP,Trifolium dubium agg.,0.025,restored,res
S_POP,Trifolium pratense,3.25,restored,res
S_POP,Trifolium repens,10,restored,res
S_POP,Trisetum flavescens,21.875,restored,res
S_POP,Vicia cracca agg.,0.025,restored,res
S_RUP,Alopecurus pratensis,1.125,negative,NA
S_RUP,Bellis perennis,0.05,negative,NA
S_RUP,Dactylis glomerata agg.,1,negative,NA
S_RUP,Elymus repens s. str.,3.5,negative,NA
S_RUP,Lolium hybridum,0.125,negative,NA
S_RUP,Lolium perenne,75,negative,NA
S_RUP,Phleum pratense agg.,1.025,negative,NA
S_RUP,Plantago lanceolata,0.025,negative,NA
S_RUP,Poa trivialis s. l.,6.5,negative,NA
S_RUP,Taraxacum sect. Ruderalia,0.15,negative,NA
S_RUP,Trifolium pratense,0.025,negative,NA
S_RUP,Trifolium repens,0.675,negative,NA
S_SBA,Achillea millefolium agg.,8,positive,NA
S_SBA,Agrostis capillaris,1.125,positive,NA
S_SBA,Agrostis stolonifera agg.,0.125,positive,NA
S_SBA,Anthoxanthum odoratum agg.,0.025,positive,NA
S_SBA,Arrhenatherum elatius,2.625,positive,NA
S_SBA,Betonica officinalis,0.5,positive,NA
S_SBA,Brachypodium pinnatum agg.,15,positive,NA
S_SBA,Briza media,6.5,positive,NA
S_SBA,Campanula patula,0.025,positive,NA
S_SBA,Campanula rotundifolia agg.,0.025,positive,NA
S_SBA,Carex caryophyllea,2.5,positive,NA
S_SBA,Carex flacca,0.5,positive,NA
S_SBA,Centaurea jacea agg.,0.65,positive,NA
S_SBA,Centaurium erythraea s. str.,1.525,positive,NA
S_SBA,Cerastium arvense,1.15,positive,NA
S_SBA,Cerastium fontanum agg.,0.125,positive,NA
S_SBA,Clinopodium vulgare,0.65,positive,NA
S_SBA,Crataegus laevigata s. l.,0.15,positive,NA
S_SBA,Dactylis glomerata agg.,2,positive,NA
S_SBA,Daucus carota,0.025,positive,NA
S_SBA,Dianthus carthusianorum agg.,0.175,positive,NA
S_SBA,Echium vulgare,0.025,positive,NA
S_SBA,Euphorbia cyparissias,2.125,positive,NA
S_SBA,Festuca ovina agg.,1,positive,NA
S_SBA,Festuca rubra agg.,2.025,positive,NA
S_SBA,Galium mollugo agg.,0.775,positive,NA
S_SBA,Galium verum agg.,5.525,positive,NA
S_SBA,Helianthemum nummularium s. l.,0.025,positive,NA
S_SBA,Helictotrichon pubescens,5,positive,NA
S_SBA,Hypericum perforatum,0.15,positive,NA
S_SBA,Knautia arvensis agg.,6.5,positive,NA
S_SBA,Koeleria pyramidata agg.,0.65,positive,NA
